,id,prediction,pred_score,conversation_id,root,speaker,text,turnNumber,politeness_label,politeness_label_name,annotation_status
484541,acs-29876216-f1c6-47db-b2a4-78bb6f4cd0ce,1,0.9993803777299736,acs-2c1e62e6-6203-4289-baa8-cca0438024fe-1,acs-2c1e62e6-6203-4289-baa8-cca0438024fe-1,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484542,acs-29876216-f1c6-47db-b2a4-78bb6f4cd0ce,1,0.9993803777299736,acs-2c1e62e6-6203-4289-baa8-cca0438024fe-2,acs-2c1e62e6-6203-4289-baa8-cca0438024fe-2,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484543,acs-adab9105-f667-4005-92b8-ee1d3942df31,1,0.9993803777299736,acs-2769b66c-edca-488d-8c8c-e34d1bedddfa-1,acs-2769b66c-edca-488d-8c8c-e34d1bedddfa-1,agent,My pleasure. Thank you so much for choosing us to serve you. Good day!,15,3,polite,annotated
484544,acs-adab9105-f667-4005-92b8-ee1d3942df31,1,0.9993803777299736,acs-2769b66c-edca-488d-8c8c-e34d1bedddfa-2,acs-2769b66c-edca-488d-8c8c-e34d1bedddfa-2,agent,My pleasure. Thank you so much for choosing us to serve you. Good day!,15,3,polite,annotated
484545,acs-2522abb8-4237-427b-ba1d-4df0fcb9f98a,1,0.9993803777299736,acs-8394eb8c-7b98-4895-b2ec-2ca41faaf659-1,acs-8394eb8c-7b98-4895-b2ec-2ca41faaf659-1,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484546,acs-2522abb8-4237-427b-ba1d-4df0fcb9f98a,1,0.9993803777299736,acs-8394eb8c-7b98-4895-b2ec-2ca41faaf659-2,acs-8394eb8c-7b98-4895-b2ec-2ca41faaf659-2,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484547,acs-c79c3491-72c8-4302-a33c-f9de480d2d98,1,0.9993803777299736,acs-e7fc1bcd-d29c-4763-8aff-45f88cc769c6-1,acs-e7fc1bcd-d29c-4763-8aff-45f88cc769c6-1,agent,My pleasure. Thank you for reaching out to us. Good day.,9,3,polite,annotated
484548,acs-c79c3491-72c8-4302-a33c-f9de480d2d98,1,0.9993803777299736,acs-e7fc1bcd-d29c-4763-8aff-45f88cc769c6-2,acs-e7fc1bcd-d29c-4763-8aff-45f88cc769c6-2,agent,My pleasure. Thank you for reaching out to us. Good day.,9,3,polite,annotated
484549,acs-967e89ca-4c38-43b7-bb57-b951beb6b7b0,1,0.9993803777299736,acs-1a3c9046-3d5f-4158-8b25-64c7e1e69624-1,acs-1a3c9046-3d5f-4158-8b25-64c7e1e69624-1,agent,I'm glad . Thank you for reaching out to us. Good day!,13,3,polite,annotated
484550,acs-967e89ca-4c38-43b7-bb57-b951beb6b7b0,1,0.9993803777299736,acs-1a3c9046-3d5f-4158-8b25-64c7e1e69624-2,acs-1a3c9046-3d5f-4158-8b25-64c7e1e69624-2,agent,I'm glad . Thank you for reaching out to us. Good day!,13,3,polite,annotated
484551,acs-50c97ed5-3bc5-4fbe-a799-daf494ee9394,1,0.9993803777299736,acs-3b62408f-2614-4044-9457-921fc66a080f-1,acs-3b62408f-2614-4044-9457-921fc66a080f-1,agent,My pleasure. Thank you for reaching out to us. Good day!,14,3,polite,annotated
484552,acs-50c97ed5-3bc5-4fbe-a799-daf494ee9394,1,0.9993803777299736,acs-3b62408f-2614-4044-9457-921fc66a080f-2,acs-3b62408f-2614-4044-9457-921fc66a080f-2,agent,My pleasure. Thank you for reaching out to us. Good day!,14,3,polite,annotated
484553,acs-8a05ab81-1c44-445c-aa6d-5f2c3e2ac8e9,1,0.9993803777299736,acs-3e78857c-9e6c-428e-bf2f-8b34bc9efc55-1,acs-3e78857c-9e6c-428e-bf2f-8b34bc9efc55-1,agent,My pleasure. Thank you for reaching out to us. Good day.,13,3,polite,annotated
484554,acs-8a05ab81-1c44-445c-aa6d-5f2c3e2ac8e9,1,0.9993803777299736,acs-3e78857c-9e6c-428e-bf2f-8b34bc9efc55-2,acs-3e78857c-9e6c-428e-bf2f-8b34bc9efc55-2,agent,My pleasure. Thank you for reaching out to us. Good day.,13,3,polite,annotated
484555,acs-0e71d699-b3dd-4821-a9b7-2899c4ac0fe4,1,0.9993803777299736,acs-03d12a78-5a56-48c7-bf9a-373f386adae7-1,acs-03d12a78-5a56-48c7-bf9a-373f386adae7-1,agent,I'm glad . Thank you for reaching out to us. Good day!,12,3,polite,annotated
484556,acs-0e71d699-b3dd-4821-a9b7-2899c4ac0fe4,1,0.9993803777299736,acs-03d12a78-5a56-48c7-bf9a-373f386adae7-2,acs-03d12a78-5a56-48c7-bf9a-373f386adae7-2,agent,I'm glad . Thank you for reaching out to us. Good day!,12,3,polite,annotated
484557,acs-2e5f4c97-3426-49ec-ab56-0c7396c6c9e9,1,0.9993803777299736,acs-d7c37c6f-981d-4ef5-ae07-9849134ed91f-1,acs-d7c37c6f-981d-4ef5-ae07-9849134ed91f-1,agent,I'm glad . Thank you for reaching out to us. Good day!,15,3,polite,annotated
484558,acs-2e5f4c97-3426-49ec-ab56-0c7396c6c9e9,1,0.9993803777299736,acs-d7c37c6f-981d-4ef5-ae07-9849134ed91f-2,acs-d7c37c6f-981d-4ef5-ae07-9849134ed91f-2,agent,I'm glad . Thank you for reaching out to us. Good day!,15,3,polite,annotated
484559,acs-d6935eb5-fbf9-486e-af1b-4773c1e94b77,1,0.9993803777299736,acs-f1b56203-ecd8-4e68-9a07-c99b12233c5a-1,acs-f1b56203-ecd8-4e68-9a07-c99b12233c5a-1,agent,My pleasure. Thank you for reaching out to us. Good day!,15,3,polite,annotated
484560,acs-d6935eb5-fbf9-486e-af1b-4773c1e94b77,1,0.9993803777299736,acs-f1b56203-ecd8-4e68-9a07-c99b12233c5a-2,acs-f1b56203-ecd8-4e68-9a07-c99b12233c5a-2,agent,My pleasure. Thank you for reaching out to us. Good day!,15,3,polite,annotated
484561,acs-86b693ce-27d8-41aa-8cff-c7b07e5aedce,1,0.9993803777299736,acs-ddc2f6ea-48ba-4048-b051-1c696d69a0d1-1,acs-ddc2f6ea-48ba-4048-b051-1c696d69a0d1-1,agent,My pleasure. Thank you so much for choosing us to serve you. Good day!,14,3,polite,annotated
484562,acs-86b693ce-27d8-41aa-8cff-c7b07e5aedce,1,0.9993803777299736,acs-ddc2f6ea-48ba-4048-b051-1c696d69a0d1-2,acs-ddc2f6ea-48ba-4048-b051-1c696d69a0d1-2,agent,My pleasure. Thank you so much for choosing us to serve you. Good day!,14,3,polite,annotated
484563,acs-d75e6cc0-58ef-455b-81a8-2827be6460cc,1,0.9993803777299736,acs-bf820ee0-fe37-4584-99f0-db8ec61b0c56-1,acs-bf820ee0-fe37-4584-99f0-db8ec61b0c56-1,agent,My pleasure. Thank you so much for choosing us to serve you. Good day!,26,3,polite,annotated
484564,acs-d75e6cc0-58ef-455b-81a8-2827be6460cc,1,0.9993803777299736,acs-bf820ee0-fe37-4584-99f0-db8ec61b0c56-2,acs-bf820ee0-fe37-4584-99f0-db8ec61b0c56-2,agent,My pleasure. Thank you so much for choosing us to serve you. Good day!,26,3,polite,annotated
484565,acs-0c5c4dc3-2db6-4043-9932-d9ddc3a5c30a,1,0.9993803777299736,acs-b8eb4c04-4c76-4338-b95e-dda99c461e2d-1,acs-b8eb4c04-4c76-4338-b95e-dda99c461e2d-1,agent,"Sure, as you don't have any further queries. I'll disconnect. It was great assisting you. Thank you for reaching out to us. Good day!",13,3,polite,annotated
484566,acs-0c5c4dc3-2db6-4043-9932-d9ddc3a5c30a,1,0.9993803777299736,acs-b8eb4c04-4c76-4338-b95e-dda99c461e2d-2,acs-b8eb4c04-4c76-4338-b95e-dda99c461e2d-2,agent,"Sure, as you don't have any further queries. I'll disconnect. It was great assisting you. Thank you for reaching out to us. Good day!",13,3,polite,annotated
484567,acs-7af22ad3-f972-4dc4-aeb4-0b6033502211,1,0.9993803777299736,acs-a8259400-3947-40d4-ad3e-9dd041582d1d-1,acs-a8259400-3947-40d4-ad3e-9dd041582d1d-1,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484568,acs-7af22ad3-f972-4dc4-aeb4-0b6033502211,1,0.9993803777299736,acs-a8259400-3947-40d4-ad3e-9dd041582d1d-2,acs-a8259400-3947-40d4-ad3e-9dd041582d1d-2,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484569,acs-67976efc-815f-4968-aa57-06c289bb211e,1,0.9993803777299736,acs-e5c1ff2a-0bb0-48e9-a021-73c3291f9592-2,acs-e5c1ff2a-0bb0-48e9-a021-73c3291f9592-2,agent,I'm glad to assist you today. Thank you for reaching out to us. Good day!,15,3,polite,annotated
484570,acs-9164a5ff-78cd-473b-ac61-a7b843562b90,1,0.9993803777299736,acs-05cb2f7a-ee5d-4fbc-a2ea-ae3b5867574c-1,acs-05cb2f7a-ee5d-4fbc-a2ea-ae3b5867574c-1,agent,My pleasure. Thank you so much for choosing us to serve you. Good day!,16,3,polite,annotated
484571,acs-9164a5ff-78cd-473b-ac61-a7b843562b90,1,0.9993803777299736,acs-05cb2f7a-ee5d-4fbc-a2ea-ae3b5867574c-2,acs-05cb2f7a-ee5d-4fbc-a2ea-ae3b5867574c-2,agent,My pleasure. Thank you so much for choosing us to serve you. Good day!,16,3,polite,annotated
484572,acs-772c21e7-30f7-4f23-98dd-ec4b7a65134e,1,0.9993803777299736,acs-2fdb2782-d63e-4c92-b415-a5833a76bfb5-1,acs-2fdb2782-d63e-4c92-b415-a5833a76bfb5-1,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484573,acs-772c21e7-30f7-4f23-98dd-ec4b7a65134e,1,0.9993803777299736,acs-2fdb2782-d63e-4c92-b415-a5833a76bfb5-2,acs-2fdb2782-d63e-4c92-b415-a5833a76bfb5-2,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484574,acs-76ec2093-134a-48d6-b21a-696475a3ed38,1,0.9993803777299736,acs-95f14bdd-2230-4bf6-a9a6-ece3b8ba2c5c-1,acs-95f14bdd-2230-4bf6-a9a6-ece3b8ba2c5c-1,agent,I'm glad . Thank you for reaching out to us. Good day!,13,3,polite,annotated
484575,acs-76ec2093-134a-48d6-b21a-696475a3ed38,1,0.9993803777299736,acs-95f14bdd-2230-4bf6-a9a6-ece3b8ba2c5c-2,acs-95f14bdd-2230-4bf6-a9a6-ece3b8ba2c5c-2,agent,I'm glad . Thank you for reaching out to us. Good day!,13,3,polite,annotated
484576,acs-fd0a31d0-02e3-4b79-84da-8ad85f92b0f1,1,0.9993803777299736,acs-a6c1077b-bd06-4e1a-b548-4796ead2f1e7-1,acs-a6c1077b-bd06-4e1a-b548-4796ead2f1e7-1,agent,My pleasure. Thank you for reaching out to us. Good day.,13,3,polite,annotated
484577,acs-fd0a31d0-02e3-4b79-84da-8ad85f92b0f1,1,0.9993803777299736,acs-a6c1077b-bd06-4e1a-b548-4796ead2f1e7-2,acs-a6c1077b-bd06-4e1a-b548-4796ead2f1e7-2,agent,My pleasure. Thank you for reaching out to us. Good day.,13,3,polite,annotated
484578,acs-f14a9609-6bdd-4e1e-a749-1631084f6269,1,0.9993803777299736,acs-a2e1a911-0bcb-4878-b70d-4edb9551dc68-1,acs-a2e1a911-0bcb-4878-b70d-4edb9551dc68-1,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484579,acs-f14a9609-6bdd-4e1e-a749-1631084f6269,1,0.9993803777299736,acs-a2e1a911-0bcb-4878-b70d-4edb9551dc68-2,acs-a2e1a911-0bcb-4878-b70d-4edb9551dc68-2,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484580,acs-3646d1f0-0ed0-4f36-857d-b24e29dad272,1,0.9993803777299736,acs-c56436ba-140f-4a62-8d72-6e6ca6afe232-1,acs-c56436ba-140f-4a62-8d72-6e6ca6afe232-1,agent,I'm glad . Thank you for reaching out to us. Good day!,18,3,polite,annotated
484581,acs-3646d1f0-0ed0-4f36-857d-b24e29dad272,1,0.9993803777299736,acs-c56436ba-140f-4a62-8d72-6e6ca6afe232-2,acs-c56436ba-140f-4a62-8d72-6e6ca6afe232-2,agent,I'm glad . Thank you for reaching out to us. Good day!,18,3,polite,annotated
484582,acs-43d43373-1c24-4ad2-8821-0a51b43ba93d,1,0.9993803777299736,acs-49dffb85-5867-42c9-b98f-692054fb3b85-1,acs-49dffb85-5867-42c9-b98f-692054fb3b85-1,agent,My pleasure. Thank you for reaching out to us. Good day!,17,3,polite,annotated
484583,acs-cf586056-5638-4694-88e2-095a6ee4fc92,1,0.9993803777299736,acs-5867e03a-2e4d-46f4-b681-974fb20caeb0-1,acs-5867e03a-2e4d-46f4-b681-974fb20caeb0-1,agent,My pleasure. Thank you for reaching out to us. Good day.,13,3,polite,annotated
484584,acs-cf586056-5638-4694-88e2-095a6ee4fc92,1,0.9993803777299736,acs-5867e03a-2e4d-46f4-b681-974fb20caeb0-2,acs-5867e03a-2e4d-46f4-b681-974fb20caeb0-2,agent,My pleasure. Thank you for reaching out to us. Good day.,13,3,polite,annotated
484585,acs-1e6387ed-689b-4a83-9ab6-c8aa39b05460,1,0.9993803777299736,acs-42e854f3-05e5-42d6-b927-375009d4d8f2-2,acs-42e854f3-05e5-42d6-b927-375009d4d8f2-2,agent,I'm glad to assist you today. Thank you for reaching out to us. Good day!,16,3,polite,annotated
484586,acs-5b34a5fe-1972-4ee9-9d84-1ee385f8ffec,1,0.9993803777299736,acs-3f885fa9-c819-4ab2-a7f1-db33ed56e874-2,acs-3f885fa9-c819-4ab2-a7f1-db33ed56e874-2,customer,GOOD BYE SIR. I WILL SURE RECOMMENDATION FOR OUR FRIENDS AND FAMILY MEMBERS FOR YOUR CABLE AGENT. THANK YOU VERY MUCH ,17,3,polite,annotated
484587,acs-b550ee82-81bc-46e3-a548-fbf23c30f8bb,1,0.9993803777299736,acs-73cf75f5-cf26-4434-b137-86fb001cddee-1,acs-73cf75f5-cf26-4434-b137-86fb001cddee-1,agent,I'm glad . Thank you for reaching out to us. Good day!,13,3,polite,annotated
484588,acs-b550ee82-81bc-46e3-a548-fbf23c30f8bb,1,0.9993803777299736,acs-73cf75f5-cf26-4434-b137-86fb001cddee-2,acs-73cf75f5-cf26-4434-b137-86fb001cddee-2,agent,I'm glad . Thank you for reaching out to us. Good day!,13,3,polite,annotated
484589,acs-fe02cc28-cb73-4366-a451-3d4910ae327c,1,0.9993803777299736,acs-e33c1654-69f8-48e8-80ce-98bc43473859-1,acs-e33c1654-69f8-48e8-80ce-98bc43473859-1,agent,My pleasure. Thank you for reaching out to us. Good day.,14,3,polite,annotated
484590,acs-fe02cc28-cb73-4366-a451-3d4910ae327c,1,0.9993803777299736,acs-e33c1654-69f8-48e8-80ce-98bc43473859-2,acs-e33c1654-69f8-48e8-80ce-98bc43473859-2,agent,My pleasure. Thank you for reaching out to us. Good day.,14,3,polite,annotated
484591,acs-df7474b6-5a75-42b5-88d0-e7bb395c0775,1,0.9993803777299736,acs-784ac64f-01e7-41ff-b0ef-96d905aafe8f-1,acs-784ac64f-01e7-41ff-b0ef-96d905aafe8f-1,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484592,acs-df7474b6-5a75-42b5-88d0-e7bb395c0775,1,0.9993803777299736,acs-784ac64f-01e7-41ff-b0ef-96d905aafe8f-2,acs-784ac64f-01e7-41ff-b0ef-96d905aafe8f-2,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484593,acs-ae98c36d-32ad-4a2c-93af-85b56efca24f,1,0.9993803777299736,acs-37e755c3-a2fb-46b3-b44b-0e5e03839323-1,acs-37e755c3-a2fb-46b3-b44b-0e5e03839323-1,agent,I'm glad . Thank you for reaching out to us. Good day!,13,3,polite,annotated
484594,acs-ae98c36d-32ad-4a2c-93af-85b56efca24f,1,0.9993803777299736,acs-37e755c3-a2fb-46b3-b44b-0e5e03839323-2,acs-37e755c3-a2fb-46b3-b44b-0e5e03839323-2,agent,I'm glad . Thank you for reaching out to us. Good day!,13,3,polite,annotated
484595,acs-16bf8e47-83f5-4e54-94e0-2445097c42c6,1,0.9993803777299736,acs-1d608cf1-622d-4058-9e6c-ed3ddb8207bc-1,acs-1d608cf1-622d-4058-9e6c-ed3ddb8207bc-1,agent,I'm glad . Thank you for reaching out to us. Good day!,17,3,polite,annotated
484596,acs-16bf8e47-83f5-4e54-94e0-2445097c42c6,1,0.9993803777299736,acs-1d608cf1-622d-4058-9e6c-ed3ddb8207bc-2,acs-1d608cf1-622d-4058-9e6c-ed3ddb8207bc-2,agent,I'm glad . Thank you for reaching out to us. Good day!,17,3,polite,annotated
484597,acs-7dfd791d-9b1b-4e34-beca-4cea67c5df4f,1,0.9993803777299736,acs-add6e75e-a3e9-42ab-81e1-357c4ddb22c0-1,acs-add6e75e-a3e9-42ab-81e1-357c4ddb22c0-1,agent,I'm glad . Thank you for reaching out to us. Good day!,14,3,polite,annotated
484598,acs-7dfd791d-9b1b-4e34-beca-4cea67c5df4f,1,0.9993803777299736,acs-add6e75e-a3e9-42ab-81e1-357c4ddb22c0-2,acs-add6e75e-a3e9-42ab-81e1-357c4ddb22c0-2,agent,I'm glad . Thank you for reaching out to us. Good day!,14,3,polite,annotated
484599,acs-732e5d92-dc27-40bd-b670-5e75d6c5d176,1,0.9993803777299736,acs-0569841a-b7ed-454c-9635-59a2640ab0e5-1,acs-0569841a-b7ed-454c-9635-59a2640ab0e5-1,agent,My pleasure. Thank you for reaching out to us. Good day.,12,3,polite,annotated
484600,acs-732e5d92-dc27-40bd-b670-5e75d6c5d176,1,0.9993803777299736,acs-0569841a-b7ed-454c-9635-59a2640ab0e5-2,acs-0569841a-b7ed-454c-9635-59a2640ab0e5-2,agent,My pleasure. Thank you for reaching out to us. Good day.,12,3,polite,annotated
484601,acs-999dbabd-ea55-4c42-9523-475a80fe2f30,1,0.9993803777299736,acs-f0a7b2b3-a03b-44f7-8202-9ed25e279d0c-1,acs-f0a7b2b3-a03b-44f7-8202-9ed25e279d0c-1,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484602,acs-999dbabd-ea55-4c42-9523-475a80fe2f30,1,0.9993803777299736,acs-f0a7b2b3-a03b-44f7-8202-9ed25e279d0c-2,acs-f0a7b2b3-a03b-44f7-8202-9ed25e279d0c-2,agent,My pleasure. Thank you for reaching out to us. Good day.,11,3,polite,annotated
484603,acs-86d69958-cdcc-4b59-90fb-61bda3dc4d42,1,0.9993803777299736,acs-151e2672-2a1d-4d51-9b57-db6980c64b52-1,acs-151e2672-2a1d-4d51-9b57-db6980c64b52-1,agent,I'm glad . Thank you for reaching out to us. Good day!,11,3,polite,annotated
484604,acs-86d69958-cdcc-4b59-90fb-61bda3dc4d42,1,0.9993803777299736,acs-151e2672-2a1d-4d51-9b57-db6980c64b52-2,acs-151e2672-2a1d-4d51-9b57-db6980c64b52-2,agent,I'm glad . Thank you for reaching out to us. Good day!,11,3,polite,annotated
484605,acs-eacc3cf7-3607-4ffe-b31f-991d0303a590,1,0.9993803777299736,acs-50d26d23-775b-4b62-9223-c21058fe4eb6-1,acs-50d26d23-775b-4b62-9223-c21058fe4eb6-1,agent,My pleasure. Thank you so much for choosing us to serve you. Good day!,11,3,polite,annotated
484606,acs-eacc3cf7-3607-4ffe-b31f-991d0303a590,1,0.9993803777299736,acs-50d26d23-775b-4b62-9223-c21058fe4eb6-2,acs-50d26d23-775b-4b62-9223-c21058fe4eb6-2,agent,My pleasure. Thank you so much for choosing us to serve you. Good day!,11,3,polite,annotated
484607,acs-389b2f49-5200-4422-98ee-de460ea5ab64,1,0.9993803777299736,acs-4b8a985c-6a4a-467e-8029-15b4036b9f0d-2,acs-4b8a985c-6a4a-467e-8029-15b4036b9f0d-2,agent,I'm glad to assist you. Thank you for reaching out to us. Good day!,11,3,polite,annotated
484608,acs-8ee6a04d-517a-4b6b-9bb4-668ec3dbbddc,1,0.9994071578757544,acs-bf877107-bc1a-49e9-b8ae-76a72966bf39-2,acs-bf877107-bc1a-49e9-b8ae-76a72966bf39-2,agent,"Awesome! Thank you for sharing the details. We have 1 GB, 5 GB and 10 GB cable data plans for you. Which one of these will you prefer?",5,3,polite,annotated
484609,acs-7fa72f47-00d2-439e-845e-7f0bb79372f9,1,0.9994071578757544,acs-6587bf22-042d-4d08-acfa-8bb826ce41c5-1,acs-6587bf22-042d-4d08-acfa-8bb826ce41c5-1,agent,"Awesome! Thank you for the details. We have 1 GB, 5 GB and 10 GB internet data plans for you. Which data plan will you prefer?",7,2,somewhat_polite,annotated
484610,acs-e0cda269-2e0e-44a9-aab1-629e28d69411,1,0.9994071578757544,acs-bf877107-bc1a-49e9-b8ae-76a72966bf39-1,acs-bf877107-bc1a-49e9-b8ae-76a72966bf39-1,agent,"Awesome! Thank you for sharing the details. We have 1 GB, 5 GB and 10 GB cable data plans for you. Which one of these will you prefer?",5,3,polite,annotated
484611,acs-105f6010-5232-4d85-9974-22b60dc16163,1,0.9994071578757544,acs-6587bf22-042d-4d08-acfa-8bb826ce41c5-2,acs-6587bf22-042d-4d08-acfa-8bb826ce41c5-2,agent,"Awesome! Thank you for the details. We have 1 GB, 5 GB and 10 GB internet data plans for you. Which data plan will you prefer?",7,2,somewhat_polite,annotated
484612,acs-74797049-638b-44fd-b301-4ac30f79dbde,1,0.9994088524280946,acs-1e313775-0c3b-4f70-9200-8aaf8ddae587-1,acs-1e313775-0c3b-4f70-9200-8aaf8ddae587-1,agent,"Nice to meet you, Ajith! Thank you for sharing the account number. Could you also please share the current city and it's zip code?",6,3,polite,annotated
484613,acs-ac83e3fc-59ea-40db-bf56-5c54ba61e86f,1,0.9994112287191984,acs-74d21636-48d4-4bee-ba1b-ab7b79f049df-1,acs-74d21636-48d4-4bee-ba1b-ab7b79f049df-1,agent,"Great! Thanks for confirming that. I've conveyed my team, they'll create your new account and soon our team will contact you. Please follow their instructions. ",13,2,somewhat_polite,annotated
484614,acs-03536fb2-d275-4702-8056-fa337a97a6ee,1,0.9994112287191984,acs-2f58ad02-e61a-437b-ad2d-11171464ea2f-1,acs-2f58ad02-e61a-437b-ad2d-11171464ea2f-1,agent,"Great! Thanks for confirming that. I've conveyed this to my team, they'll create your new account and soon our team will contact you. Please follow their instructions. ",12,2,somewhat_polite,annotated
484615,acs-5dfb3673-476b-477b-9d1e-b03071ee08e3,1,0.9994112287191984,acs-5878ddd4-29f0-414b-aaa2-d00eec5445e5-1,acs-5878ddd4-29f0-414b-aaa2-d00eec5445e5-1,agent,"Great! Thanks for confirming that. I've conveyed my team, they'll create your new account and soon our team will contact you. Please follow their instructions. ",11,2,somewhat_polite,annotated
484616,acs-01ca7e39-b7b8-437d-951c-40f1b2b48125,1,0.9994112287191984,acs-f666b721-02e6-4efa-b003-5428d6bdf793-1,acs-f666b721-02e6-4efa-b003-5428d6bdf793-1,agent,"Great! Thanks for confirming that. I've conveyed my team, they'll create your new account and soon our team will contact you. Please follow their instructions.",11,3,polite,annotated
484617,acs-b009c9ea-5015-4cd3-bd8a-5781b4c0d39b,1,0.9994211360733646,acs-54684506-f210-40d4-a575-dedad59ae4a3-1,acs-54684506-f210-40d4-a575-dedad59ae4a3-1,agent,"Nice! I hope I helped you well with your query. I've forwarded your subscription request. You will be receiving a confirmation call regarding the same within 24 hours. Thanks for choosing our service. For further queries, feel free to reach out to us. ",11,3,polite,annotated
484618,acs-b009c9ea-5015-4cd3-bd8a-5781b4c0d39b,1,0.9994211360733646,acs-54684506-f210-40d4-a575-dedad59ae4a3-2,acs-54684506-f210-40d4-a575-dedad59ae4a3-2,agent,"Nice! I hope I helped you well with your query. I've forwarded your subscription request. You will be receiving a confirmation call regarding the same within 24 hours. Thanks for choosing our service. For further queries, feel free to reach out to us. ",11,3,polite,annotated
484619,acs-d2df7f43-e1d1-4ba6-9428-4c18d33d864a,1,0.9994211360733646,acs-5fa6ff82-b17f-499e-b00e-d34c1ea6634c-1,acs-5fa6ff82-b17f-499e-b00e-d34c1ea6634c-1,agent,"Nice! I hope I helped you well with your query. I've forwarded your subscription request for 5 GB internet data plan. You will be receiving a confirmation call regarding the same within 24 hours. Thanks for choosing our service. For further queries, feel free to reach out to us. ",11,3,polite,annotated
484620,acs-d2df7f43-e1d1-4ba6-9428-4c18d33d864a,1,0.9994211360733646,acs-5fa6ff82-b17f-499e-b00e-d34c1ea6634c-2,acs-5fa6ff82-b17f-499e-b00e-d34c1ea6634c-2,agent,"Nice! I hope I helped you well with your query. I've forwarded your subscription request for 5 GB internet data plan. You will be receiving a confirmation call regarding the same within 24 hours. Thanks for choosing our service. For further queries, feel free to reach out to us. ",11,3,polite,annotated
484621,acs-2d3a7e04-207c-4042-bfa0-4896e1d97162,1,0.9994330231751171,acs-c22d2822-58bd-4774-aa41-fc28aa5d7733-1,acs-c22d2822-58bd-4774-aa41-fc28aa5d7733-1,agent,"Sure, I appreciate your help. Thank you. We offer three data plans 1 GB, 5 GB and 10 GB. I suggest you take the 10 GB plan as it's the best. Which one would you like?",4,3,polite,annotated
484622,acs-02bb2b23-62ab-492a-b6d3-3d3dadcd974e,1,0.9994330231751171,acs-7392d012-8820-485e-809a-e150a9689b54-1,acs-7392d012-8820-485e-809a-e150a9689b54-1,agent,"sure, I appreciate your help. We offer three data plans 1 GB, 5 GB and 10 GB. I suggest you take the 10 GB plan as it's the best. Which one would you like?",5,3,polite,annotated
484623,acs-0121f8e7-1896-4786-912f-eb4ecadb0534,1,0.9994330231751171,acs-920fd581-f8bd-4b59-8450-b68d11b3599b-1,acs-920fd581-f8bd-4b59-8450-b68d11b3599b-1,agent,"Sure, I appreciate your help. We offer three data plans 1 GB, 5 GB and 10 GB. I suggest you take the 10 GB plan as it's the best. Which one would you like?",4,3,polite,annotated
484624,acs-90b8ed6d-f7bb-4f42-8e2c-1f2dd074f3f0,1,0.9994330231751171,acs-edc78a04-4355-4831-8268-5ac7e6fd6923-1,acs-edc78a04-4355-4831-8268-5ac7e6fd6923-1,agent,"Sure, I appreciate your help. We offer three data plans 1 GB, 5 GB and 10 GB. I suggest you take the 10 GB plan as it's the best. Which one would you like?",5,3,polite,annotated
484625,acs-e013b9a6-a526-4c92-82ce-2e9ad3594b95,1,0.9994330231751171,acs-45f5e97e-6415-4035-b6c1-44398627f047-1,acs-45f5e97e-6415-4035-b6c1-44398627f047-1,agent,"Sure, thank you for sharing the details. I'm glad I could help. We offer three data plans 1 GB, 5 GB and 10 GB. I suggest you take the 10 GB plan as it's the best. Which one would you like?",4,3,polite,annotated
484626,acs-28974b02-891b-40e1-b37e-a273033dd7c4,1,0.9994330231751171,acs-535e878f-aed3-4f4d-89cc-926a1319f74c-1,acs-535e878f-aed3-4f4d-89cc-926a1319f74c-1,agent,"Sure, I appreciate your patience. We offer three data plans 1 GB, 5 GB and 10 GB. I suggest you take the 10 GB plan as it's the best. Which one would you like?",3,3,polite,annotated
484627,acs-984879fd-ed12-47ce-a0b7-f863b28f6b02,1,0.9994447814052586,acs-e7a77b4a-c6dc-41c2-a07e-f95ee1291242-1,acs-e7a77b4a-c6dc-41c2-a07e-f95ee1291242-1,agent,"Great, Thanks for staying connected. I've shared all your details with my team, right after you close this chat you'll receive a call from my team, please follow their instructions.",12,3,polite,annotated
484628,acs-984879fd-ed12-47ce-a0b7-f863b28f6b02,1,0.9994447814052586,acs-e7a77b4a-c6dc-41c2-a07e-f95ee1291242-2,acs-e7a77b4a-c6dc-41c2-a07e-f95ee1291242-2,agent,"Great, Thanks for staying connected. I've shared all your details with my team, right after you close this chat you'll receive a call from my team, please follow their instructions.",12,3,polite,annotated
